X,norm_foldChange,LOGFC,pvalue,pvalue.adj.FDR,STATE
Gm27164,1.089244999,0.123328489,0.989962507,1,NA
Lrfn5,1.089244999,0.123328489,0.776295024,0.883343354,NA
Sil1,1.088926351,0.122906381,0.018305424,0.033764703,NA
Rnf10,1.088826092,0.122773544,0.000303124,0.00066477,NA
Slc40a1,1.087854564,0.121485695,0.000282699,0.000621216,NA
Timm29,1.087826447,0.121448406,0.267025274,0.391454014,NA
Ap1m1,1.087460223,0.120962631,0.00171174,0.003524653,NA
B4galnt1,1.087414335,0.120901751,0.997002232,1,NA
Gm27022,1.087414335,0.120901751,0.997642263,1,NA
Paqr7,1.087414335,0.120901751,0.442118199,0.595550369,NA
Mcm2,1.087354669,0.120822589,0.51850291,0.677994145,NA
Gstm7,1.08719596,0.120612,0.140475448,0.222111719,NA
Rassf7,1.086457169,0.1196313,0.320585352,0.461530953,NA
Slc2a5,1.086415791,0.119576354,0.973473139,1,NA
Atg13,1.086240576,0.11934366,0.187083601,0.287735917,NA
Col1a1,1.086171291,0.119251637,0.356389819,0.492784693,NA
Slc19a3,1.086025555,0.119058051,0.994308765,1,NA
Higd1b,1.086025555,0.119058051,0.669582637,0.806237143,NA
Slc27a4,1.085903386,0.11889575,0.400604806,0.546701234,NA
Smarcd2,1.085887892,0.118875166,0.023896181,0.043258405,NA
Prr13,1.085623505,0.118523863,6.41E-07,1.69E-06,NA
Tgif1,1.085429216,0.118265646,0.000130516,0.00029442,NA
Smpx,1.084890495,0.11754943,0.018527836,0.034146299,NA
Gm20075,1.084623025,0.117193703,0.932007428,0.996458104,NA
Samd10,1.084588644,0.11714797,0.313548774,0.4521244,NA
Slc26a1,1.084058118,0.116442103,0.986266999,1,NA
Rab37,1.084058118,0.116442103,0.996688116,1,NA
Pea15a,1.084058118,0.116442103,0.027676606,0.049706361,NA
Ndufaf5,1.083765524,0.116052659,0.551243788,0.696953043,NA
Ikbke,1.083753007,0.116035996,0.559182423,0.705277697,NA
St3gal3,1.083622578,0.115862358,0.873328448,0.957844104,NA
Casp2,1.083464671,0.115652111,0.0471832,0.081986403,NA
Vsnl1,1.083431132,0.115607452,0.652219885,0.790332338,NA
Tpbg,1.083380036,0.115539411,0.258686584,0.380219128,NA
Actr3b,1.083335894,0.115480627,0.063382566,0.107537874,NA
Kcnk5,1.083307385,0.115442661,0.309399795,0.446662518,NA
Def8,1.083007254,0.115042907,0.363044862,0.500831828,NA
Hax1,1.082782701,0.114743744,0.002456194,0.004981874,NA
Mettl15,1.082606603,0.114509092,0.477974158,0.632268819,NA
Zim1,1.082530642,0.114407863,0.858586178,0.949622899,NA
Dhcr24,1.082358586,0.114178545,0.049098555,0.085030825,NA
Rapgef3os2,1.082217611,0.113990624,0.953530229,1,NA
Gm7932,1.082217611,0.113990624,0.967675129,1,NA
Wbp1,1.082076543,0.113802555,3.96E-05,9.26E-05,NA
E130309D02Rik,1.082044387,0.113759682,0.173841103,0.268957604,NA
Ctsb,1.081855545,0.113507875,1.31E-08,3.81E-08,NA
Ocln,1.081637573,0.113217173,0.263234985,0.386387796,NA
Snx32,1.081321129,0.112795036,0.856078602,0.947455522,NA
Gm16499,1.081055187,0.112440173,0.997921,1,NA
Terb2,1.081055187,0.112440173,0.997944808,1,NA
Laptm5,1.081055187,0.112440173,0.936274206,0.999675929,NA
Gm26562,1.081055187,0.112440173,0.91114205,0.981743628,NA
Usb1,1.081055187,0.112440173,0.574427878,0.720282546,NA
Zfp984,1.080740926,0.112020724,0.302202163,0.437228661,NA
Clptm1,1.080689996,0.111952735,0.000253954,0.000559853,NA
Slc25a17,1.080632414,0.111875861,0.106689538,0.173459254,NA
Med28,1.080458778,0.111644031,1.86E-07,5.05E-07,NA
Rab6a,1.080389285,0.111551237,1.28E-05,3.09E-05,NA
Vkorc1,1.080241186,0.11135346,0.003294605,0.006591874,NA
BC004004,1.080222867,0.111328994,0.007198193,0.013919461,NA
Syt11,1.080174746,0.111264724,0.72774487,0.859379094,NA
Inpp5e,1.080159903,0.111244899,0.625444267,0.768137282,NA
Jpt2,1.079897072,0.110893812,0.085320829,0.14146029,NA
Ptdss1,1.079889121,0.11088319,0.12693904,0.203968308,NA
2610318N02Rik,1.079669218,0.110589377,0.936634315,0.999844626,NA
Aldh1a3,1.079669218,0.110589377,0.175665877,0.271589685,NA
Bmper,1.079477004,0.11033251,0.773362725,0.883343354,NA
Spag7,1.079402252,0.110232602,0.000174128,0.000389251,NA
Sipa1,1.079165319,0.109915891,0.201361448,0.307662754,NA
Ap3s2,1.078926124,0.109596085,0.109201116,0.177338669,NA
Unc5d,1.078871237,0.109522689,0.995265691,1,NA
Dgat2,1.078871237,0.109522689,0.871017654,0.955998521,NA
Pemt,1.078664794,0.109246602,0.172014604,0.266381671,NA
B4galt3,1.078441236,0.108947567,0.011555149,0.021872325,NA
Tlr3,1.078155805,0.108565678,0.691162377,0.828289796,NA
Slc31a1,1.07806303,0.108441529,0.288862336,0.419862488,NA
Gm45587,1.077988363,0.108341605,0.816310008,0.91548828,NA
Btg1,1.077904853,0.108229836,1.48E-11,4.94E-11,NA
Hes1,1.077897174,0.108219559,0.008244514,0.015828314,NA
Tmem106c,1.077861058,0.108171218,0.046848712,0.081426642,NA
Coro1c,1.077676135,0.107923682,0.141841056,0.224096545,NA
D830026I12Rik,1.077211435,0.107301449,0.553752383,0.699409724,NA
Smim1,1.077193218,0.107277051,0.004617745,0.009114807,NA
Ier3ip1,1.0771397,0.107205372,0.000275209,0.000605294,NA
Wfdc6a,1.076990069,0.107004947,0.000374623,0.000814888,NA
Llgl2,1.07649652,0.106343656,0.54425709,0.689617679,NA
Cyb5r4,1.076487116,0.106331053,0.218310208,0.330699104,NA
Tceal9,1.076469976,0.106308082,0,0,NA
Pcsk9,1.075907305,0.105553787,0.991550389,1,NA
Emilin3,1.075907305,0.105553787,0.99703152,1,NA
Jph2,1.075907305,0.105553787,0.998717946,1,NA
Efna5,1.075686515,0.105257698,0.39218275,0.536725379,NA
Alad,1.075409341,0.104885908,1.35E-05,3.25E-05,NA
Gm17655,1.075395212,0.104866953,0.79916926,0.900208421,NA
Nsun4,1.074919327,0.10422839,0.429754403,0.58126242,NA
Lsamp,1.074855587,0.104142838,0.535818811,0.680319707,NA
Tlcd2,1.074709023,0.103946103,0.729898285,0.861305222,NA
Smim3,1.074681277,0.103908857,0.020838485,0.038057401,NA
Fbxo4,1.074469845,0.103624994,0.317180191,0.456994438,NA
Creld1,1.074201001,0.10326397,0.11275574,0.182721365,NA
Rpl41,1.07398445,0.102973106,0,0,NA
Klf5,1.073878057,0.102830179,0.044740057,0.077939628,NA
Ppt2,1.073789637,0.102711387,0.252947373,0.372641649,NA
Thap4,1.073585243,0.102436747,0.015762512,0.029322984,NA
Mospd1,1.073552112,0.102392224,0.234077143,0.347793851,NA
Plekhg1,1.073399362,0.102186936,0.384978925,0.527774052,NA
Erh,1.0730537,0.101722276,0,0,NA
Rpusd1,1.072917487,0.101539129,0.196379601,0.300607995,NA
Tspo2,1.072882261,0.101491762,0.980472915,1,NA
Acsbg1,1.072717603,0.101270331,0.115642006,0.186971294,NA
Fpgt,1.072534554,0.101024129,0.785875264,0.889334309,NA
Ankrd46,1.072379451,0.100815479,0.250046804,0.368807854,NA
Ptgs1,1.072046393,0.10036734,0.226000903,0.337110348,NA
Dtwd2,1.07180171,0.100038023,0.483666475,0.638691506,NA
Sema6b,1.071654707,0.099840136,0.998319169,1,NA
Gm13305,1.071654707,0.099840136,0.896090655,0.970384824,NA
2310061I04Rik,1.071597679,0.099763362,0.628587832,0.768137282,NA
Morf4l1,1.071546098,0.099693916,0,0,NA
Cxxc5,1.071544044,0.099691151,0.000495161,0.001069093,NA
Lin52,1.071445807,0.099558881,0.601064985,0.747939562,NA
Capg,1.071209019,0.099240013,0.059815705,0.101896795,NA
Fam83d,1.07097195,0.098920695,0.95458695,1,NA
Lrrc8e,1.07089142,0.098812209,0.818586007,0.91738007,NA
Man1b1,1.070759423,0.098634373,0.128270336,0.205890121,NA
Lipe,1.070664268,0.09850616,0.51296573,0.672044879,NA
Pm20d1,1.070572227,0.098382132,0.979453791,1,NA
Mamstr,1.070335863,0.098063574,0.352843707,0.488701006,NA
Cyp2j9,1.07015379,0.097818138,0.990361016,1,NA
Tktl1,1.069794195,0.09733328,0.917008303,0.984527459,NA
Rgl3,1.069610539,0.097085586,0.967350486,1,NA
Dnajc12,1.069208006,0.096542546,0.679821412,0.816578008,NA
St3gal2,1.069158859,0.096476229,0.205129119,0.312719184,NA
Ttll12,1.069038287,0.096313523,0.110818302,0.179728921,NA
Gm16958,1.068750493,0.095925086,0.964305751,1,NA
Arhgap22,1.068750493,0.095925086,0.83633272,0.932410382,NA
Ncs1,1.068750493,0.095925086,0.684942622,0.821682,NA
Gm16677,1.068693206,0.095847752,0.726218788,0.858049391,NA
Slc16a13,1.068619519,0.095748274,0.697137372,0.83373349,NA
Adra2a,1.068082524,0.09502312,0.863883232,0.953165791,NA
N4bp3,1.067951487,0.094846113,0.201065252,0.307305106,NA
Snx15,1.067917686,0.09480045,0.018617553,0.034302062,NA
Chmp7,1.067723313,0.09453784,0.126983287,0.204022838,NA
Ap2m1,1.067253955,0.093903509,1.53E-06,3.96E-06,NA
Commd10,1.067227113,0.093867224,0.142124624,0.224450285,NA
Stard7,1.066957392,0.093502565,0.129924604,0.208376404,NA
Klk8,1.066808723,0.093301526,0.954002844,1,NA
Tmx2,1.066780924,0.093263932,0.006941068,0.013455119,NA
Serpinh1,1.066742235,0.093211609,3.22E-13,1.15E-12,NA
Hoxc4,1.06629698,0.092609306,0.144721267,0.228059602,NA
Tmub1,1.066228214,0.092516264,0.141127466,0.223089175,NA
Prmt2,1.066207164,0.09248778,0.001724534,0.003549889,NA
Tgds,1.06584628,0.091999383,0.432623787,0.58443197,NA
Bckdk,1.065798873,0.091935213,0.001737767,0.003576013,NA
Pfn1,1.065706928,0.091810749,5.04E-07,1.34E-06,NA
Rbm14,1.065664394,0.091753167,0.237043421,0.351593975,NA
Slc52a2,1.065621384,0.091694939,0.138318342,0.220658123,NA
Zfp689,1.065515018,0.091550928,0.711085289,0.846831711,NA
Rbm47,1.065493729,0.091522102,0.081352824,0.135323611,NA
Snrpg,1.065080334,0.09096225,5.55E-16,2.21E-15,NA
Ntn5,1.065039554,0.090907011,0.971760542,1,NA
Cfb,1.065039554,0.090907011,0.971785872,1,NA
Des,1.065039554,0.090907011,0.975459068,1,NA
Jak3,1.065039554,0.090907011,0.981851453,1,NA
Gm47794,1.065039554,0.090907011,0.984928271,1,NA
Ripply3,1.065039554,0.090907011,0.998975484,1,NA
Gm17382,1.065039554,0.090907011,0.998976737,1,NA
1700034I23Rik,1.065039554,0.090907011,0.998989616,1,NA
AA645442,1.065039554,0.090907011,0.999489239,1,NA
L1cam,1.065039554,0.090907011,0.917164815,0.984638528,NA
Nme5,1.065039554,0.090907011,0.884579728,0.966701478,NA
Ccdc3,1.065039554,0.090907011,0.875465286,0.959848153,NA
Frat1,1.065039554,0.090907011,0.867363355,0.953627407,NA
Slc8b1,1.065039554,0.090907011,0.786949342,0.890142539,NA
Gm45894,1.065039554,0.090907011,0.757037677,0.883343354,NA
Dok4,1.065039554,0.090907011,0.699739715,0.836209642,NA
Robo3,1.065039554,0.090907011,0.632496306,0.769447737,NA
Synj2,1.065039554,0.090907011,0.490503047,0.64651131,NA
Shd,1.065039554,0.090907011,0.439209423,0.592196516,NA
Slc10a3,1.065039554,0.090907011,0.293922705,0.42652849,NA
Impdh2,1.064887861,0.090701514,0.009129749,0.017461771,NA
A230005M16Rik,1.064849487,0.090649525,0.28716522,0.417825395,NA
2810408A11Rik,1.064588075,0.090295311,0.147133078,0.231602048,NA
Vasp,1.06431405,0.089923914,0.007597365,0.014655553,NA
Ska2,1.064051577,0.089568083,0.398912637,0.544730057,NA
Tle2,1.064005809,0.089506027,0.001235712,0.002581532,NA
Dynlrb1,1.06391155,0.089378216,1.15E-06,2.99E-06,NA
Slc6a13,1.063869181,0.08932076,0.975013638,1,NA
Krt1,1.063702573,0.089094808,0.341852743,0.483739981,NA
Odf3b,1.063604191,0.088961367,0.386823542,0.530087551,NA
Efhd1,1.063518069,0.088844545,0.682015668,0.818716697,NA
Edc3,1.063513908,0.0888389,0.189733978,0.291381913,NA
Parp16,1.063083918,0.088255485,0.715577759,0.851106131,NA
Lipo3,1.062734274,0.08778091,0.037080151,0.065267926,NA
Zfp930,1.062506993,0.087472336,0.095048653,0.155800426,NA
2700046G09Rik,1.062488283,0.087446932,0.101355738,0.165276253,NA
Ip6k2,1.061803077,0.086516227,0.006779033,0.013150035,NA
Wdr25,1.061501217,0.086106025,0.671108143,0.807926503,NA
Ly96,1.061460568,0.086050778,0.092786289,0.152420312,NA
Gm14419,1.061438406,0.086020656,0.580352554,0.726041318,NA
Opn3,1.061354296,0.08590633,0.741497443,0.87140702,NA
Tmem184b,1.061143568,0.08561986,0.230636181,0.343196628,NA
Xndc1,1.061056609,0.085501628,0.662881778,0.799984457,NA
Tor1aip2,1.061004222,0.085430397,0.000682903,0.001457429,NA
Pnck,1.060919841,0.085315655,0.079174765,0.131867438,NA
Arhgef4,1.060753681,0.085089685,0.241242491,0.357046105,NA
Aard,1.060416343,0.084630811,0.061467216,0.104440431,NA
Apoo,1.06030926,0.084485117,0.374749433,0.515111266,NA
Synpr,1.060131538,0.084243281,0.560844462,0.707085463,NA
Bpifb5,1.060131538,0.084243281,0.230550879,0.343095495,NA
Med27,1.060093751,0.084191858,0.296045673,0.429200071,NA
Speg,1.059990593,0.084051461,0.355911256,0.492260567,NA
Smoc1,1.059946717,0.083991743,0.669442567,0.806210241,NA
Catsperz,1.059881978,0.083903623,0.776163275,0.883343354,NA
Mfsd7a,1.059747432,0.083720471,0.968097761,1,NA
Gja1,1.059743159,0.083714653,0.013320537,0.02501298,NA
Tnnt2,1.059605679,0.083527481,0.302789273,0.437950013,NA
Pdp2,1.059543695,0.083443086,0.920094491,0.98737646,NA
Prrt4,1.059251296,0.083044893,0.014715316,0.02749119,NA
Chp1,1.059096253,0.082833711,0.259815443,0.381793257,NA
Nat14,1.059019289,0.082728867,0.793715486,0.896258962,NA
Llgl1,1.058942694,0.082624518,0.213256797,0.32398381,NA
Sephs2,1.058928326,0.082604943,0.100281714,0.163686757,NA
Rnf5,1.058852369,0.082501455,0.000885113,0.00187342,NA
Trim13,1.058839145,0.082483437,0.308303813,0.445177747,NA
Lgals9,1.058675313,0.082260195,0.001379541,0.002868378,NA
Gmcl1,1.058585747,0.082138134,0.616042578,0.761557477,NA
Tubb6,1.058371691,0.081846379,0.429778172,0.58126242,NA
Chit1,1.058286226,0.081729874,0.478003918,0.632268819,NA
Tle6,1.058278331,0.081719112,0.119587839,0.193049776,NA
Wnt7b,1.058123713,0.081508313,0.966069535,1,NA
Gm35911,1.058123713,0.081508313,0.98950568,1,NA
Rhof,1.058123713,0.081508313,0.858834261,0.949844196,NA
D830035M03Rik,1.058123713,0.081508313,0.794692657,0.897084727,NA
Npffr1,1.058123713,0.081508313,0.042779574,0.0747349,NA
Phlda1,1.057876784,0.081171599,0.581921848,0.727242556,NA
D10Jhu81e,1.05764882,0.080860677,0.014085394,0.026381616,NA
Fam222b,1.057495,0.080650842,0.363693598,0.501586905,NA
Rpp25,1.057446611,0.080584826,0.007868503,0.015151998,NA
Cfap126,1.057321876,0.080414637,0.394145912,0.539002026,NA
Npr1,1.057274522,0.080350022,0.369352238,0.508398865,NA
Ccnl1,1.057102147,0.080114789,0.00090735,0.001918435,NA
Tmem52,1.057031738,0.080018695,0.952284803,1,NA
Tshr,1.057031738,0.080018695,0.885046121,0.967050947,NA
Fam43a,1.056826993,0.07973922,0.41578789,0.564617812,NA
Creld2,1.056811541,0.079718127,0.035954791,0.063405526,NA
Fam110a,1.056805635,0.079710064,0.828080682,0.925710044,NA
Gm17484,1.056345354,0.079081576,0.998063132,1,NA
Fam189b,1.056079506,0.078718451,0.38350119,0.52619065,NA
Myd88,1.055714323,0.078219493,0.495593442,0.652481905,NA
Tcea2,1.055655946,0.078139715,0.88290853,0.965568365,NA
Btbd2,1.055510639,0.07794112,0.062283502,0.105781987,NA
Tmem114,1.055502331,0.077929765,0.796479441,0.897791808,NA
Spryd3,1.055194651,0.077509156,0.380989057,0.522852588,NA
Psrc1,1.054975256,0.077209161,0.654392082,0.792236801,NA
Ube2d2a,1.054944914,0.077167668,1.24E-05,3.01E-05,NA
Pigu,1.054781331,0.076943942,0.109448419,0.177725694,NA
Tpgs2,1.054710935,0.076847653,0.286845758,0.417452663,NA
Mybl2,1.054546554,0.076622785,0.763778364,0.883343354,NA
Trappc2,1.053639378,0.07538117,0.228365934,0.340278999,NA
Necap1,1.053428221,0.075092014,0.532097741,0.677994145,NA
4931440J10Rik,1.053335823,0.074965467,0.975158944,1,NA
4930505N22Rik,1.053335823,0.074965467,0.975165555,1,NA
Gm13710,1.053335823,0.074965467,0.975196839,1,NA
Gm17597,1.053335823,0.074965467,0.988361214,1,NA
Ccm2l,1.053335823,0.074965467,0.996499379,1,NA
2900072N19Rik,1.053335823,0.074965467,0.996563213,1,NA
D830039M14Rik,1.053335823,0.074965467,0.999715273,1,NA
3110001I22Rik,1.053335823,0.074965467,0.698232524,0.834891848,NA
Tnfrsf12a,1.053335823,0.074965467,0.036633394,0.064510242,NA
Stxbp6,1.053052921,0.074577941,0.738940524,0.868866545,NA
Pomgnt2,1.052538704,0.073873285,0.649435287,0.787343798,NA
Obsl1,1.052528388,0.073859145,0.003261234,0.006527746,NA
Wfdc21,1.052227048,0.073446041,0.995981876,1,NA
Pde6d,1.051902536,0.073001037,0.00068406,0.001459742,NA
Bcl2,1.051889649,0.072983364,9.04E-07,2.37E-06,NA
Gm38642,1.051809249,0.072873088,0.996179291,1,NA
Rmi2,1.051809249,0.072873088,0.671641028,0.808420479,NA
Tpgs1,1.051732735,0.072768135,0.102251175,0.166654004,NA
1810013L24Rik,1.051650485,0.072655307,0.201132125,0.307383572,NA
Fam214b,1.051609043,0.072598453,0.532916787,0.677994145,NA
Zfp78,1.051454866,0.072386923,0.962823583,1,NA
Styx,1.051003714,0.071767767,0.409681486,0.557320036,NA
Wfs1,1.050886205,0.071606455,0.647985968,0.785779283,NA
Mss51,1.050449971,0.071007454,0.731855976,0.862894956,NA
Ccdc142os,1.050449971,0.071007454,0.612647286,0.758829776,NA
Slc25a29,1.050343391,0.070861069,0.989367035,1,NA
Zfp768,1.050070766,0.070486556,0.308275558,0.445169433,NA
Zpld1,1.049824703,0.070148451,0.992214639,1,NA
Sphk2,1.049676713,0.069945064,0.043334659,0.075591169,NA
Wtap,1.049542324,0.069760347,2.68E-11,8.80E-11,NA
Cnn3,1.049460256,0.069647532,0,0,NA
Ide,1.049311038,0.069442386,0.011451303,0.021684055,NA
Vmo1,1.048853543,0.06881324,0.961170593,1,NA
Gm4951,1.048853543,0.06881324,0.799108126,0.9001908,NA
Isca1,1.048840454,0.068795237,0.100590173,0.164149625,NA
Bak1,1.048765938,0.068692735,0.156168579,0.244695846,NA
Tma7,1.048741994,0.068659797,0,0,NA
Gpx7,1.048587432,0.068447159,0.00592839,0.011570271,NA
Arl5c,1.048319938,0.068079082,0.899047821,0.972948225,NA
Cldnd1,1.048282658,0.068027776,0.007834129,0.015087956,NA
Gm20275,1.048250753,0.067983867,0.611499105,0.75750246,NA
Kars,1.048171122,0.067874267,0.019818143,0.036317967,NA
Sh2b1,1.048134164,0.067823398,0.249339322,0.367956335,NA
Cdyl2,1.048077907,0.067745961,0.851085253,0.944449031,NA
Fbxl4,1.048039721,0.067693396,0.566510245,0.712729294,NA
Apoa2,1.047749951,0.067294454,0.98926772,1,NA
Pink1,1.047321073,0.066703791,0.007655276,0.014760409,NA
4930461C15Rik,1.04713973,0.066453967,0.98922735,1,NA
Spag6l,1.04713973,0.066453967,0.989251938,1,NA
Cfi,1.04713973,0.066453967,0.997937989,1,NA
Cc2d1a,1.046879894,0.066095934,0.424018025,0.574453558,NA
Smpd1,1.046790528,0.065972775,0.27114765,0.396854268,NA
Ccdc130,1.046676803,0.06581603,0.793266649,0.895803255,NA
Mmp14,1.046660853,0.065794045,1.41E-08,4.07E-08,NA
Arpin,1.046653028,0.065783258,0.477437634,0.631688681,NA
Clstn3,1.046626677,0.065746937,0.920492052,0.987460519,NA
Ccdc117,1.046499604,0.065571765,0.306948631,0.44331797,NA
Prkx,1.046443625,0.065494592,0.279974021,0.408443374,NA
Wrap73,1.046266455,0.065250312,0.471425427,0.624862104,NA
Atp6v1b2,1.046136655,0.065071321,0.15159521,0.238057775,NA
Siah2,1.045956521,0.064822882,0.462872782,0.614926258,NA
Znhit1,1.045707282,0.064479064,0.009368724,0.017894625,NA
Uba3,1.045486992,0.064175112,0.057693406,0.098501908,NA
Cbarp,1.045332909,0.063962474,0.36138496,0.498877889,NA
Klhl8,1.045099386,0.063640145,0.482588309,0.637523029,NA
Eif3g,1.044989959,0.06348908,0.000486683,0.001051477,NA
Smyd4,1.044586804,0.062932384,0.777727172,0.883343354,NA
Dnaja4,1.044579486,0.062922276,0.475429951,0.629453224,NA
Apobr,1.044558024,0.062892635,0.96055572,1,NA
Igkv1-35,1.044409248,0.062687138,0.984941261,1,NA
Gemin7,1.044374026,0.062638483,4.12E-09,1.22E-08,NA
Pias4,1.044338018,0.062588741,0.4011618,0.547385858,NA
Arhgap4,1.044242276,0.062456472,0.656583027,0.794124175,NA
Mitf,1.044119134,0.062286333,0.998450484,1,NA
Camkk2,1.04406468,0.06221109,0.106689234,0.173459254,NA
Ube2g1,1.043966048,0.062074793,0.139387215,0.220719612,NA
Hbegf,1.043949662,0.062052149,0.551408861,0.697072673,NA
Lzts2,1.043871852,0.061944614,0.142494076,0.224979875,NA
Arf3,1.043787169,0.061827573,0.015500709,0.028865804,NA
Lpar6,1.043591306,0.061556831,0.043133406,0.07528657,NA
Ube2g2,1.043337509,0.061205931,0.220452412,0.332668767,NA
Ino80b,1.043326422,0.0611906,0.001001919,0.00210937,NA
Mapk11,1.043304053,0.061159668,0.978921259,1,NA
Gm44175,1.043304053,0.061159668,0.884702622,0.966782389,NA
Slc37a2,1.043304053,0.061159668,0.745120194,0.874988927,NA
Tmem250-ps,1.042975143,0.060704774,0.023262402,0.042192155,NA
Mblac1,1.042627637,0.060224007,0.669505764,0.806210241,NA
Pym1,1.042466591,0.060001149,0.12511078,0.20124306,NA
Arhgef39,1.042462679,0.059995735,0.611366633,0.757463798,NA
Gabra3,1.042330822,0.059813242,0.985916107,1,NA
Tpst2,1.041973308,0.059318321,0.03416209,0.060481295,NA
Cercam,1.04189819,0.05921431,0.27712014,0.404578229,NA
Hist2h3c1,1.04188652,0.059198151,0.948637702,1,NA
Naglu,1.041792416,0.05906784,0.241997528,0.358029689,NA
Jmjd4,1.040943637,0.057891954,0.56694648,0.712729294,NA
Ugdh,1.040723234,0.057586455,0.206777671,0.314989727,NA
Ccdc78,1.040695793,0.057548414,0.937400691,1,NA
Rspo2,1.040695793,0.057548414,0.999357631,1,NA
Opa3,1.040537335,0.057328731,0.138835341,0.220719612,NA
Traf3ip2,1.040225634,0.056896496,0.041335088,0.072345544,NA
Tax1bp3,1.040097176,0.056718325,1.53E-05,3.68E-05,NA
Arl6ip6,1.039931685,0.056488759,0.592638904,0.738903575,NA
Eif4e,1.039928318,0.056484087,0.03387743,0.060009542,NA
Ankle1,1.039872132,0.056406138,0.033464795,0.05931578,NA
Igfbp4,1.039800757,0.056307111,0.026374671,0.047488807,NA
Flvcr2,1.039681469,0.056141593,0.978400461,1,NA
Gstp3,1.039681469,0.056141593,0.985744058,1,NA
Dlec1,1.039681469,0.056141593,0.999354401,1,NA
Slc18b1,1.039681469,0.056141593,0.486820463,0.642213555,NA
Zfp968,1.03919515,0.055466603,0.580378086,0.726041318,NA
Hspa12b,1.039141936,0.055392725,0.906458779,0.977919874,NA
Mob3c,1.038909702,0.055070266,0.559411454,0.705521596,NA
Ptgfr,1.038807053,0.054927714,0.970743428,1,NA
Troap,1.038807053,0.054927714,0.197318576,0.301951897,NA
Yod1,1.038730024,0.054820733,0.75891136,0.883343354,NA
