x,norm_foldChange,logFC,pvalue,pvalue.adj.FDR,State
Smim20,0.936887091,-0.094052903,0.009643221,0.022384676,NA
Coq8a,0.93673433,-0.094288156,0.641047103,0.836475803,NA
Rnf138,0.936720842,-0.094308929,0.062472674,0.125376326,NA
C920006O11Rik,0.936687748,-0.0943599,0.604733007,0.822389741,NA
A730082K24Rik,0.93650622,-0.094639519,0.995382469,0.999994095,NA
A830082K12Rik,0.93650622,-0.094639519,0.986578745,0.999994095,NA
AC110166.1,0.93650622,-0.094639519,0.905569545,0.999994095,NA
Pla2g6,0.93650622,-0.094639519,0.687030751,0.875811465,NA
Tomm40l,0.93650622,-0.094639519,0.603168749,0.820624772,NA
Wdr1,0.936435924,-0.094747814,0.422836739,0.646810731,NA
Gm48045,0.936155074,-0.095180564,0.799828422,0.964998213,NA
Ap2a2,0.936131584,-0.095216764,0.17460949,0.309370795,NA
Mapk1,0.935931754,-0.095524759,0.004596855,0.011178241,NA
Pigc,0.935822108,-0.095693784,0.16772185,0.30058846,NA
Ralb,0.935806843,-0.095717316,0.018878047,0.041866091,NA
C1qtnf1,0.935792691,-0.095739134,0.05243187,0.106829463,NA
4632428C04Rik,0.935418524,-0.096316097,0.998704764,0.999994095,NA
Lurap1l,0.935418524,-0.096316097,0.795948864,0.964998213,NA
Cldn5,0.935418524,-0.096316097,0.692224225,0.879541371,NA
Cnn3,0.935389608,-0.096360694,0.030339182,0.064897242,NA
Emc10,0.935149283,-0.096731406,0.001616076,0.004167541,NA
Zfp711,0.935066105,-0.096859733,0.619595855,0.836475803,NA
Tubg2,0.934953141,-0.097034034,0.98622866,0.999994095,NA
Eif2a,0.934928845,-0.097071525,0.019900712,0.043971394,NA
Snrpf,0.934857833,-0.097181108,0.001298919,0.003386297,NA
Ing2,0.934842569,-0.097204665,0.204514319,0.355916447,NA
Nmrk1,0.934833887,-0.097218063,0.904187644,0.999994095,NA
Cdca3,0.934833887,-0.097218063,0.217512342,0.375530559,NA
Wls,0.934833887,-0.097218063,3.86E-10,1.74E-09,NA
Sft2d1,0.934604408,-0.097572253,0.052780899,0.107485253,NA
G6pc3,0.934530468,-0.097686395,0.50156516,0.727223665,NA
Cep104,0.93446886,-0.097781506,0.16933402,0.30134631,NA
Raf1,0.934453409,-0.09780536,0.031008154,0.066189913,NA
Stk11,0.934344701,-0.097973203,0.001108087,0.002912208,NA
Aldh16a1,0.934328413,-0.097998353,0.35069298,0.553443041,NA
Ndufb6,0.934246796,-0.098124384,0.00217665,0.005530956,NA
Cs,0.934234269,-0.098143729,0.123417577,0.228428753,NA
Stac2,0.934219269,-0.098166893,0.988896274,0.999994095,NA
Plin5,0.934219269,-0.098166893,0.985898108,0.999994095,NA
Shank1,0.934219269,-0.098166893,0.462188095,0.692406868,NA
Klc3,0.934104118,-0.098344729,0.171523536,0.30474929,NA
Nudt11,0.934060658,-0.098411853,0.605555731,0.823362669,NA
Fzr1,0.93401588,-0.098481017,0.324724034,0.525446768,NA
Pip5k1c,0.934007332,-0.09849422,0.382561776,0.59561129,NA
Chmp4b,0.933941944,-0.098595224,0,0,NA
Emb,0.933899987,-0.098660037,0.99025024,0.999994095,NA
Zfp956,0.933899987,-0.098660037,0.974424138,0.999994095,NA
Tcp11l2,0.933880947,-0.09868945,0.61538682,0.833806991,NA
Mxra8,0.933791709,-0.098827316,0.062540022,0.125498754,NA
Arhgef4,0.933682485,-0.098996075,0.951829356,0.999994095,NA
Plppr2,0.933666804,-0.099020306,0.849837517,0.972141622,NA
Cuedc1,0.933611301,-0.099106071,0.343590427,0.544231389,NA
Podxl2,0.933586422,-0.099144515,0.506430378,0.732967935,NA
Gpr62,0.933572303,-0.099166335,0.229081928,0.392219033,NA
Psmg4,0.9334573,-0.099344066,0.094837732,0.181561988,NA
Otub1,0.933406334,-0.099422837,3.58E-06,1.21E-05,NA
Haus4,0.933081207,-0.099925448,0.136638519,0.250786144,NA
Rgs9bp,0.932890365,-0.100220551,0.998663325,0.999994095,NA
Trim9,0.932890365,-0.100220551,0.963523098,0.999994095,NA
Hrk,0.932890365,-0.100220551,0.895764601,0.999324123,NA
Lsm4,0.932855988,-0.100273716,1.12E-05,3.64E-05,NA
Spr,0.932806289,-0.10035058,0.00392171,0.009633585,NA
Ube2l6,0.932780469,-0.100390514,0.002153172,0.00547411,NA
Klf8,0.932633158,-0.100618372,0.842736637,0.966435719,NA
Chst14,0.932607156,-0.100658594,0.626156822,0.836475803,NA
Bbs4,0.932598733,-0.100671625,0.529993592,0.758136303,NA
Klhdc9,0.932568057,-0.100719081,0.693415181,0.880489062,NA
Raly,0.932381518,-0.101007687,2.43E-06,8.35E-06,NA
Fam69b,0.932346923,-0.101061218,0.172356245,0.306091323,NA
Srprb,0.932342573,-0.101067949,0.134533217,0.247267129,NA
C87436,0.93228839,-0.101151794,0.461173002,0.692406868,NA
Syn1,0.932170543,-0.101334172,0.996135315,0.999994095,NA
Fam160a2,0.932113512,-0.10142244,0.565331187,0.781562761,NA
Fam149a,0.932103116,-0.101438529,0.420418613,0.643908408,NA
Thap1,0.932032831,-0.10154732,0.305517112,0.497222502,NA
Gstt3,0.932021752,-0.101564469,0.712383855,0.895948721,NA
Nr3c1,0.931944983,-0.101683307,0.048587782,0.099612758,NA
Rmi2,0.931921632,-0.101719455,0.586181809,0.803036603,NA
Ppp6c,0.931921632,-0.101719455,0.007560353,0.01779404,NA
Fam220a,0.931847535,-0.101834168,0.031265495,0.066676802,NA
Ndc1,0.93181543,-0.101883874,0.7926907,0.964154416,NA
Cops7a,0.931768225,-0.101956963,0.0001292,0.000374811,NA
Fam184a,0.931683075,-0.102088809,0.26033592,0.432588422,NA
Cdkal1,0.931507076,-0.102361366,0.498540596,0.723560534,NA
Plekhg6,0.931409587,-0.102512363,0.998736665,0.999994095,NA
Erc2,0.931409587,-0.102512363,0.975022311,0.999994095,NA
Fzd1,0.931409587,-0.102512363,0.734545328,0.914921023,NA
Stat5a,0.931266535,-0.102733958,0.598126187,0.81527818,NA
Trim37,0.931231219,-0.102788671,0.051491996,0.105055143,NA
Tmem62,0.931012567,-0.103127453,0.536049055,0.758136303,NA
Ptov1,0.931012567,-0.103127453,2.50E-13,1.38E-12,NA
Map7d1,0.930969652,-0.103193955,0.161360538,0.290607626,NA
Prelp,0.930877657,-0.103336525,0.995089391,0.999994095,NA
Ehd3,0.930780488,-0.103487127,0.737616409,0.917505356,NA
Gm17322,0.930768782,-0.103505271,0.978387699,0.999994095,NA
Mis18bp1,0.930721862,-0.103578,0.574848527,0.79104114,NA
Prdm4,0.930560148,-0.103828691,0.482616887,0.705053338,NA
Smim14,0.930516106,-0.103896973,1.12E-06,3.96E-06,NA
Qsox1,0.930483693,-0.103947229,0.002682871,0.006743653,NA
4930503L19Rik,0.930437005,-0.104019619,0.919091711,0.999994095,NA
Mmp16,0.930437005,-0.104019619,0.874438971,0.987698322,NA
Abhd10,0.930268154,-0.104281456,0.240470981,0.403596233,NA
Dgkz,0.930135429,-0.104487305,0.013681178,0.030969037,NA
Slx1b,0.930084052,-0.104566997,0.614707627,0.833114982,NA
Cry1,0.929961205,-0.104757562,0.290445293,0.475667588,NA
Pafah2,0.929943666,-0.104784771,0.800522916,0.964998213,NA
B3gat1,0.929908524,-0.104839291,0.958645388,0.999994095,NA
Rtca,0.929900332,-0.104852,0.054514251,0.110799055,NA
Tln2,0.929822506,-0.104972749,0.859339646,0.97900581,NA
Agbl2,0.92974932,-0.105086307,0.995280557,0.999994095,NA
Fam160a1,0.92974932,-0.105086307,0.959891816,0.999994095,NA
Gm14325,0.92974932,-0.105086307,0.620221792,0.836475803,NA
4833418N02Rik,0.929495568,-0.105480109,0.882245195,0.993685478,NA
Dpf3,0.929490234,-0.105488387,0.237683588,0.402694137,NA
Opa3,0.929392821,-0.105639593,0.14779367,0.269237902,NA
Bnc1,0.929329,-0.105738667,0.163093892,0.293382138,NA
Fgf9,0.929261007,-0.105844224,0.831530973,0.964998213,NA
Phf21a,0.929005691,-0.10624066,0.005752568,0.013793613,NA
Pi4k2b,0.928882017,-0.106432732,0.151967442,0.275875923,NA
Selenov,0.928841362,-0.106495877,0.694857586,0.88175462,NA
Hist1h2bk,0.928841362,-0.106495877,0.516387427,0.744980752,NA
Vrk3,0.928736963,-0.106658041,0.021638807,0.047530411,NA
Tcaf2,0.928652918,-0.106788602,0.69341195,0.880489062,NA
9530077C05Rik,0.928652918,-0.106788602,0.692777768,0.879905606,NA
Ghitm,0.928625477,-0.106831233,0.068109253,0.135669846,NA
Lzts2,0.928560383,-0.106932366,0.000364643,0.001007735,NA
Pef1,0.928559043,-0.106934447,0.04601111,0.094722841,NA
Bckdk,0.928557137,-0.106937409,1.96E-06,6.79E-06,NA
Rimklb,0.928553655,-0.106942818,0.26050399,0.432794988,NA
Sox30,0.928525966,-0.106985839,0.825387671,0.964998213,NA
Rpl32,0.928503559,-0.107020654,0,0,NA
Abtb2,0.92843463,-0.10712776,0.483545621,0.706149377,NA
Phtf1,0.928333521,-0.107284881,0.111142675,0.209380867,NA
Npc2,0.92818379,-0.107517593,0,0,NA
Zmym5,0.928162372,-0.107550884,0.165872777,0.297839273,NA
Acsbg1,0.927983041,-0.107829655,0.002384877,0.00602832,NA
Zfp930,0.927965262,-0.107857295,0.311309801,0.505568549,NA
Tstd1,0.927874826,-0.107997902,0.996373612,0.999994095,NA
Hist2h2be,0.927779513,-0.108146106,0.915277795,0.999994095,NA
Mrpl10,0.927755235,-0.108183858,0.103270675,0.196018086,NA
Rab27b,0.927470523,-0.108626664,0.300861699,0.490698592,NA
Retreg3,0.927081235,-0.109232335,0.231312979,0.394717867,NA
Dcn,0.926995324,-0.109366034,0.036189377,0.076224261,NA
Mov10,0.926856094,-0.109582734,0.058611797,0.118215596,NA
Parp12,0.926801183,-0.109668209,0.60380211,0.821373493,NA
Lrrc57,0.926736964,-0.109768179,0.240140236,0.403596233,NA
Enpp2,0.9267323,-0.109775439,0.001446969,0.00374659,NA
Gbp9,0.926725043,-0.109786737,0.401871162,0.620196314,NA
Csnk2a1,0.926725043,-0.109786737,0.000401829,0.001104946,NA
Dok1,0.926690935,-0.109839836,0.698957823,0.88514075,NA
Golt1b,0.926533097,-0.110085583,0.141208746,0.258240862,NA
Cep72,0.926352159,-0.110367346,0.893096493,0.997697923,NA
Stap2,0.926191606,-0.110617412,0.903269131,0.999994095,NA
Rassf1,0.926123782,-0.110723064,0.377384896,0.588715946,NA
Lrrc58,0.925773201,-0.111269295,0.000781301,0.00208382,NA
Elavl1,0.925769734,-0.111274697,0.002685714,0.006749941,NA
Fgf1,0.92574178,-0.11131826,0.998481558,0.999994095,NA
Ednra,0.92574178,-0.11131826,0.96085031,0.999994095,NA
Gm5113,0.92574178,-0.11131826,0.907294494,0.999994095,NA
Sectm1b,0.92574178,-0.11131826,0.253276885,0.42222608,NA
Msrb1,0.925668849,-0.111431922,0.018944367,0.042003751,NA
Ift27,0.925650322,-0.111460798,0.038322156,0.080280553,NA
Mocs3,0.925565449,-0.111593085,0.519350158,0.748381761,NA
Hspa1a,0.925434938,-0.111796528,0.073736782,0.145734942,NA
Anxa7,0.925254008,-0.112078615,0.021916744,0.048108857,NA
Aff2,0.925111649,-0.112300604,0.264756882,0.438939041,NA
Tmem68,0.925077213,-0.112354307,0.720628332,0.904247997,NA
Papss2,0.925077213,-0.112354307,0.536354507,0.758136303,NA
Gm10399,0.924875143,-0.112669478,0.372950994,0.582913406,NA
Casp6,0.924783965,-0.112811712,0.003870194,0.00952241,NA
Col3a1,0.924472583,-0.11329756,9.71E-06,3.16E-05,NA
Echdc1,0.924438252,-0.113351136,0.274939829,0.453729849,NA
Glrx,0.924306756,-0.113556367,0.000116411,0.000339601,NA
Capg,0.924263222,-0.113624318,0.163787242,0.29444195,NA
Mapre2,0.924240959,-0.113659069,0.094465257,0.180936456,NA
Pkn2,0.924215521,-0.113698777,5.17E-08,2.02E-07,NA
Herpud2,0.924205917,-0.113713769,0.034828839,0.073703904,NA
Aldh3b1,0.924192317,-0.113735,0.208022169,0.361290126,NA
Afg3l1,0.924156449,-0.113790992,0.048499482,0.099457836,NA
1700055D18Rik,0.924148421,-0.113803524,0.934465669,0.999994095,NA
Slc43a2,0.924148421,-0.113803524,0.839403586,0.964998213,NA
Zfp69,0.924148421,-0.113803524,0.5160813,0.744647722,NA
Tmem167b,0.923995921,-0.114041612,0.268054344,0.443662235,NA
Shroom2,0.92397172,-0.1140794,0.009954117,0.023073864,NA
Mink1,0.923919167,-0.114161458,0.148129605,0.269725686,NA
Angptl2,0.923880663,-0.114221584,0.588642905,0.805794336,NA
Trappc12,0.923830407,-0.114300063,0.123335738,0.228298641,NA
Nkain4,0.923786798,-0.114368167,0.458659568,0.690555108,NA
Zdhhc4,0.923785256,-0.114370575,0.06702176,0.13367861,NA
Zw10,0.92373801,-0.114444361,0.257308307,0.428205008,NA
Ubald1,0.923533891,-0.11476319,0.182912491,0.322665854,NA
Lrrc41,0.923345968,-0.115056783,0.007603419,0.017891855,NA
Gm26664,0.923292728,-0.115139971,0.996311286,0.999994095,NA
Abhd15,0.923292728,-0.115139971,0.994559991,0.999994095,NA
Hoxa9,0.923292728,-0.115139971,0.957435402,0.999994095,NA
Mgam,0.923292728,-0.115139971,0.948142194,0.999994095,NA
4930507D05Rik,0.923292728,-0.115139971,0.843140643,0.966820307,NA
Greb1l,0.923236672,-0.115227564,0.02049113,0.045164962,NA
Hnrnpk,0.923191667,-0.115297893,0,0,NA
Ei24,0.923092544,-0.115452804,0.005898734,0.014121839,NA
Wwp1,0.922886252,-0.115775253,0.179561035,0.317262986,NA
Klf6,0.922807933,-0.115897689,1.84E-05,5.84E-05,NA
Actr1a,0.922804472,-0.1159031,0.020039919,0.044249323,NA
Megf9,0.922758724,-0.115974623,0.339998226,0.539567987,NA
Clcc1,0.922682488,-0.116093819,0.416732504,0.639153543,NA
Tmem14a,0.922524917,-0.116340217,0.826547471,0.964998213,NA
Chtop,0.922125855,-0.116964427,0.01953764,0.04324162,NA
Rhbdd3,0.922041554,-0.117096324,0.153879932,0.278938222,NA
Cryab,0.922010154,-0.117145455,0.076927896,0.151497027,NA
Gm11827,0.92192691,-0.117275716,0.94781653,0.999994095,NA
Cnst,0.921832111,-0.117424072,0.699350368,0.885411135,NA
Snrnp27,0.921790024,-0.11748994,2.09E-05,6.60E-05,NA
Mgat1,0.921789138,-0.117491327,0.251704409,0.419797372,NA
Ces2g,0.921778127,-0.117508561,0.032932885,0.070013791,NA
Efemp1,0.921581342,-0.117816586,0.882271345,0.993685478,NA
Pcdhgc4,0.921535987,-0.117887589,0.856470675,0.977200536,NA
Hgh1,0.921525449,-0.117904087,0.787291707,0.960007677,NA
Sgms2,0.921419428,-0.118070078,0.787482104,0.960121478,NA
Guf1,0.921298114,-0.118260036,0.097173451,0.185584592,NA
Cox5b,0.921260759,-0.118318533,3.19E-14,1.86E-13,NA
Atox1,0.921060126,-0.118632757,1.41E-08,5.74E-08,NA
Fhod1,0.920885185,-0.118906801,0.580103407,0.796751065,NA
Khk,0.920828444,-0.118995696,0.051935688,0.105894844,NA
Prss8,0.920809423,-0.119025497,0.826980026,0.964998213,NA
Gpr19,0.920669737,-0.11924437,0.573873687,0.790335715,NA
Oaz1,0.920603848,-0.119347622,0,0,NA
Pnrc1,0.920587407,-0.119373387,6.74E-07,2.43E-06,NA
Cox14,0.920570775,-0.119399452,1.41E-14,8.39E-14,NA
4933434E20Rik,0.920467801,-0.11956084,2.02E-05,6.39E-05,NA
Mesp1,0.920451827,-0.119585876,0.993715617,0.999994095,NA
Gm26877,0.920451827,-0.119585876,0.993694681,0.999994095,NA
Slfn5,0.920451827,-0.119585876,0.982587995,0.999994095,NA
Hsf5,0.920451827,-0.119585876,0.949677435,0.999994095,NA
Adam19,0.920451827,-0.119585876,0.94846907,0.999994095,NA
Rtn2,0.920451827,-0.119585876,0.936757715,0.999994095,NA
Ctu1,0.920451827,-0.119585876,0.89370196,0.998205193,NA
Fign,0.920451827,-0.119585876,0.892262979,0.997494689,NA
Aldh4a1,0.920451827,-0.119585876,0.489368104,0.713269591,NA
Rps29,0.920436969,-0.119609165,0,0,NA
Wsb1,0.920411939,-0.119648397,0.032850449,0.06986106,NA
Rchy1,0.920377931,-0.119701704,0.00310215,0.007732702,NA
Kif20a,0.920142536,-0.120070734,0.758470643,0.935240931,NA
Sgpl1,0.920069262,-0.120185625,0.03984437,0.083152372,NA
Wbp1l,0.920038327,-0.120234133,0.011568322,0.026560416,NA
Pkm,0.920037227,-0.120235858,3.33E-16,2.15E-15,NA
Vkorc1,0.919985436,-0.120317073,0.001943711,0.004964556,NA
Klf3,0.919917133,-0.120424187,0.003698167,0.009124113,NA
Lmo7,0.919883246,-0.120477333,0.221916595,0.381934408,NA
Tprn,0.919848648,-0.120531596,0.105033437,0.199040698,NA
A230005M16Rik,0.919775331,-0.120646591,0.694510393,0.88137058,NA
Zbtb17,0.919701051,-0.120763106,0.713375179,0.89680352,NA
Ccdc43,0.919701051,-0.120763106,0.090783065,0.175070247,NA
Sec22b,0.919650548,-0.120842331,0.009532903,0.02215199,NA
Zfand3,0.919578637,-0.120955144,0.011724345,0.0268812,NA
Mcm2,0.919489012,-0.121095761,0.421341481,0.64487251,NA
Faap100,0.919457819,-0.121144704,0.285850087,0.469170515,NA
Akap17b,0.919401083,-0.121233729,0.110645815,0.20857202,NA
Preb,0.919294362,-0.121401202,0.043311511,0.08972545,NA
Loxl1,0.919265678,-0.121446218,0.613975569,0.832350925,NA
Got2,0.919252802,-0.121466426,0.011090259,0.025533928,NA
Tmem25,0.919183987,-0.121574429,0.895415231,0.999199719,NA
Naxe,0.919083986,-0.121731393,2.73E-05,8.50E-05,NA
Sh3yl1,0.918981457,-0.121892344,0.811912327,0.964998213,NA
Mbd6,0.918898759,-0.122022176,0.244679076,0.409530543,NA
Xk,0.918853821,-0.122092732,0.989955204,0.999994095,NA
Gm15510,0.918853821,-0.122092732,0.943964613,0.999994095,NA
Ephb4,0.918834678,-0.122122788,0.034001053,0.072075528,NA
Tecpr1,0.918829682,-0.122130633,0.069253293,0.137782223,NA
Vps11,0.918749512,-0.122256516,0.160200852,0.288781963,NA
Chpf2,0.91858925,-0.122508195,0.46964298,0.692406868,NA
Cdk16,0.918524583,-0.122609761,0.001146722,0.003006555,NA
Nox4,0.918518105,-0.122619936,0.787614744,0.960224015,NA
Aldh9a1,0.918509135,-0.122634025,0.002559792,0.006450676,NA
Pcif1,0.918456127,-0.122717287,1.26E-05,4.05E-05,NA
Pfn1,0.918435868,-0.12274911,8.43E-09,3.49E-08,NA
Rbpj,0.918428622,-0.122760492,0.030235213,0.064681841,NA
Prune1,0.918291142,-0.122976465,0.008383464,0.019614629,NA
Tmsb15b2,0.918219691,-0.123088724,0.377184613,0.588490103,NA
Gas6,0.918177488,-0.123155034,1.10E-05,3.57E-05,NA
Cfap45,0.918176699,-0.123156274,0.969441076,0.999994095,NA
Chst8,0.918127454,-0.123233653,0.320915495,0.519589976,NA
Fads2,0.917969064,-0.12348256,0.269689441,0.445846274,NA
Ric1,0.917936932,-0.123533061,0.099709616,0.18992997,NA
6030443J06Rik,0.917829457,-0.123701985,0.829436367,0.964998213,NA
Fam32a,0.917770181,-0.123795161,3.14E-08,1.25E-07,NA
Adprhl2,0.917707535,-0.123893641,0.010920476,0.025161488,NA
Fgfr1op2,0.917607072,-0.124051585,0.00219043,0.005565257,NA
Srsf2,0.917554436,-0.124134343,0.000272936,0.000765567,NA
Sfmbt1,0.917505096,-0.124211925,0.133052727,0.244841771,NA
Nadk2,0.917464733,-0.124275393,0.131165442,0.241616051,NA
Gm7694,0.917393848,-0.124386862,0.456588544,0.688537473,NA
Pbk,0.917329005,-0.124488838,0.559511202,0.775316844,NA
Peg10,0.917324449,-0.124496003,0.150238239,0.273062554,NA
Pnkd,0.917323508,-0.124497483,0.001009592,0.002661127,NA
Pum2,0.917317276,-0.124507285,0.004069554,0.009971994,NA
Commd4,0.917162984,-0.124749965,0.007695851,0.018102179,NA
Col25a1,0.917116857,-0.124822525,0.998390284,0.999994095,NA
Shd,0.917116857,-0.124822525,0.990263237,0.999994095,NA
Zfp558,0.917116857,-0.124822525,0.974127739,0.999994095,NA
Itgb7,0.917116857,-0.124822525,0.972414211,0.999994095,NA
Sertm1,0.917116857,-0.124822525,0.972306358,0.999994095,NA
Ecscr,0.917116857,-0.124822525,0.584116773,0.800595718,NA
Klk8,0.917116857,-0.124822525,0.508899404,0.73611056,NA
Ube4b,0.917116857,-0.124822525,4.29E-05,0.000131227,NA
Tuft1,0.916995673,-0.125013168,0.40192684,0.620196314,NA
Nr5a2,0.916971352,-0.125051433,0.808144691,0.964998213,NA
Eif2d,0.916937814,-0.1251042,0.115930168,0.21729492,NA
Rcn2,0.916861662,-0.125224021,7.51E-06,2.47E-05,NA
Matk,0.9168466,-0.125247722,0.559374041,0.775277606,NA
Pak3,0.916784688,-0.125345145,0.3519435,0.554841115,NA
Pigq,0.91675118,-0.125397877,0.674188334,0.867659464,NA
Ethe1,0.916710153,-0.125462443,0.471067873,0.692406868,NA
Tmem51,0.916533412,-0.12574062,0.038502418,0.080589866,NA
Cyb561,0.916438229,-0.125890453,0.180582425,0.318896763,NA
Ube2e3,0.916406059,-0.125941098,5.93E-07,2.15E-06,NA
Htr7,0.916379032,-0.125983647,0.936917176,0.999994095,NA
Lrrc73,0.916379032,-0.125983647,0.931129621,0.999994095,NA
Tmem214,0.916347722,-0.126032941,0.074885422,0.147798405,NA
Nup155,0.916331049,-0.126059191,0.111044674,0.20923446,NA
Tmem230,0.916295436,-0.126115262,0.006557283,0.015589013,NA
Srcap,0.916127251,-0.12638009,0.113623596,0.213538094,NA
Dnm1l,0.916121073,-0.12638982,0.023375864,0.051124526,NA
Tmem184b,0.916117508,-0.126395434,0.524741918,0.754557289,NA
Grk6,0.916065037,-0.126478067,0.167074084,0.299833033,NA
Slc25a5,0.916013131,-0.126559815,0.000892567,0.002364895,NA
Frmd4b,0.915930638,-0.126689746,0.008603486,0.020086646,NA
Tppp3,0.915872465,-0.126781378,0.762410759,0.938636397,NA
Dnajc10,0.915872465,-0.126781378,2.09E-05,6.58E-05,NA
Enoph1,0.915828228,-0.126851061,0.357512612,0.56232126,NA
Erf,0.91569497,-0.127060997,0.115262927,0.216249167,NA
Lef1,0.915549672,-0.127289936,0.044450301,0.091863335,NA
Ndufaf8,0.915436677,-0.127468,2.44E-06,8.39E-06,NA
Wnt5b,0.915338206,-0.127623195,0.245042313,0.40999975,NA
Insl6,0.915316117,-0.127658011,0.792156695,0.963623401,NA
Sirt4,0.915301084,-0.127681706,0.634863739,0.836475803,NA
Ints5.1,0.915268008,-0.12773384,0.041399013,0.086133285,NA
Mppe1,0.915221987,-0.127806383,0.996354021,0.999994095,NA
Bloc1s6os,0.915221987,-0.127806383,0.939513481,0.999994095,NA
Polr3k,0.915173617,-0.127882633,0.037885099,0.079491199,NA
Lrrc29,0.915117474,-0.12797114,0.743867861,0.922409204,NA
Pck2,0.915093343,-0.128009184,0.096354376,0.184109174,NA
H13,0.915049726,-0.128077949,6.63E-05,0.000199298,NA
Mettl13,0.914906937,-0.128303093,0.519307811,0.748375255,NA
Eva1b,0.914563786,-0.128844301,0.003275397,0.008137892,NA
Pex11b,0.914346306,-0.12918741,0.011352826,0.026105034,NA
Nudt16,0.914284209,-0.129285392,0.430753382,0.65602921,NA
Sox8,0.914208452,-0.129404937,0.889256267,0.996806838,NA
Ergic3,0.914117783,-0.129548028,3.83E-05,0.000117728,NA
Lrrc8d,0.914040548,-0.129669929,0.011616578,0.026658834,NA
Afg3l2,0.914000062,-0.129733832,0.098852519,0.188373041,NA
Lrrk1,0.913950746,-0.129811677,0.012517772,0.028544849,NA
Dcaf7,0.91391616,-0.129866273,9.14E-05,0.000270208,NA
Ccdc142os,0.91386005,-0.12995485,0.981811925,0.999994095,NA
Tmem41a,0.913851787,-0.129967895,0.109595564,0.206852347,NA
Snap23,0.913759504,-0.130113588,0.213758382,0.369824062,NA
Sel1l,0.913716658,-0.130181237,0.002323859,0.005883104,NA
Zfp248,0.913557057,-0.130433258,0.459136454,0.690957576,NA
Rffl,0.913478707,-0.130556994,0.833555155,0.964998213,NA
